n_cyanos,co2,light,SucRatio,Nsample,a,mu
453, 47.82660869565217, 0.29765956521739123, 0.9565217391304348,16833, 0.9143859882838764, 1.5456816117949288
519, 50.16772240802675, 0.6254184347826087,0.568561873,2369, 1.3203288374364783, 2.4516420806629986
506, 14.716571906354512, 0.5050172173913043,1,11921, 0.2273574958668584, 1.3899672973902903
997, 30.101033444816057,0.307693,0.745819398,13016, 0.3545424472064068, 1.6999280217227175
904, 7.358785953177256, 0.1939807391304348, 0.21070234113712374,1213, 0.2191948631317747, 2.106461035603143
573,2.007668896, 0.8260871304347827, 0.7525083612040133,12587,0.008726117, 4.590493691709694
349,0.001, 0.32775986956521735, 0.8561872909698997,17144, 3.7660557585160405e-06,0.000538897
396, 13.044347826086955, 0.6287629130434783, 0.2709030100334448,9447, 0.7198572892941478, 1.8407866191264137
159,9.699899666,0.063546087, 0.37792642140468224,10201, 1.1324548062723039, 2.4538405535898162
412, 51.83994648829431, 0.7926423478260869, 0.24749163879598662,1197, 3.2759122192838634, 4.363066090665091
195, 10.368789297658862, 0.5719067826086957, 0.6822742474916388,7322, 0.6425508883827843,1.77481278
897, 37.12437458193979, 0.3779270434782608, 0.6722408026755853,9565, 0.5043730717121725, 1.698435334006262
235, 36.78992976588628, 0.2809371739130434, 0.4882943143812709,9219, 2.4777308968891467, 3.5882180302062823
453, 23.41213712374582, 0.1906362608695652, 0.020066889632107024,17475, 2.471171647187198, 3.9796035739426014
964, 44.48216053511705,0.033445783, 0.4414715719063545,7052, 0.7392180918023846, 1.7966304412533909
336, 61.53884615384615, 0.32107091304347823, 0.6220735785953178,4906, 2.370141911192628, 3.485292636897687
269, 22.743247491638794, 0.18060282608695652, 0.7692307692307692,1418, 0.8039058731156772, 1.8254386535166265
1000, 21.40546822742475, 0.9832776086956522, 0.33444816053511706,4522,0.434075678, 1.9355578912591003
683, 44.816605351170566, 0.43478317391304344, 0.43812709030100333,6287, 1.0691732791732564, 2.2050140850338917
449, 79.59886622073577, 0.7591975652173912, 0.7892976588628762,19344, 1.9497753652741996, 3.0856021185033837
2, 95.65221739130435, 0.7257527826086956, 0.046822742474916385,599, 119.13403349823328, 88.76830042161869
967, 84.94998327759197, 0.020067869565217392, 0.1906354515050167,4441, 2.499545682427179, 3.845410675781275
696, 15.71990635451505,0.923077, 0.48494983277591974,8291, 0.3661170440939361, 1.7632603815905563
867, 6.021006688963211, 0.9665552173913043, 0.47157190635451507,8530, 0.10018123289101087, 1.9114513976008118
686, 86.95665217391304, 0.32775986956521735, 0.9431438127090301,1485, 1.0280645009552138, 1.8416078431447187
469, 31.10436789297659, 0.3478267391304347, 0.8795986622073578,13439,0.601919138, 1.5126097335516138
994, 1.6732240802675582, 0.6254184347826087, 0.5551839464882943,4037, 3.7660557585160405e-06,0.000538897
469, 56.187729096989955, 0.1705693913043478, 0.6989966555183946,16122, 1.4889000527270424, 2.4330001982814196
797, 36.45548494983277, 0.7591975652173912, 0.020066889632107024,13686, 2.225558597149061, 3.712354105078205
28, 55.85328428093644, 0.3779270434782608, 0.5585284280936454,15262, 30.498846746068082, 22.774562598715217
673, 12.04101337792642, 0.5819402173913044, 0.7759197324414715,1421, 0.1768876510341167, 1.6411718749276758
312, 28.763254180602004, 0.26421478260869563,0.882943144,2977, 0.7976567351870709, 1.6194650591802946
847, 18.729909698996654, 0.8561874347826087, 0.48494983277591974,958, 0.39628326663212365, 1.9436029587552994
549, 75.91997324414716, 0.9531773043478261, 0.4013377926421405,3457, 2.604052665367018, 3.778576499235431
352, 24.081026755852843, 0.6856190434782609, 0.4414715719063545,10308, 1.1083495672728105, 2.1635266138833793
934, 6.021006688963211, 0.3779270434782608, 0.7157190635451505,3728,0.042827179, 2.002784360790183
175, 86.28776254180602, 0.11371326086956521,1,6227, 4.3173926983500275,4.399560046
790, 48.16105351170568, 0.5652178260869565, 0.4013377926421405,17200, 1.0838669709248505, 2.252430091124811
573, 83.27775919732441,0.307693, 0.4882943143812709,8935, 2.3396772251515032, 3.6021295753208022
864, 17.72657525083612, 0.22408104347826086, 0.23411371237458192,16187, 0.49316889809112496,1.916138208
282, 53.512170568561864, 0.6354518695652174, 0.11705685618729096,11569, 6.912697670214444,7.332709648
549, 50.16772240802675, 0.6856190434782609, 0.5117056856187291,8659, 1.5435569991443008, 2.718943802283864
412, 51.83994648829431, 0.2909706086956521, 0.24749163879598662,1198, 3.2224342231543606,4.366449534
800, 22.743247491638794,0.869565348,0.053511706,586, 1.214183645583353, 2.543870354811232
58, 76.25441806020066, 0.5819402173913044, 0.8896321070234114,7627, 13.09984567793865, 10.117807729797002
48, 91.97332441471572, 0.6287629130434783, 0.12040133779264214,17642, 70.64087886831186, 55.07241228447715
646, 63.54551505016722, 0.7056859130434783, 0.46822742474916385,7619, 1.7454058939469195, 3.0706647480067453
319, 91.63887959866221, 0.7926423478260869, 0.9230769230769231,12777, 2.556092465089036, 3.2974991513569822
656, 26.756585284280934, 0.4046828695652174, 0.3411371237458194,3969, 0.7693194715176647, 1.8175737391303164
743, 59.532177257525085, 0.5986626086956522, 0.046822742474916385,16064, 3.6438793012931585, 4.8236940596869085
787, 90.96998996655519, 0.9297659565217392, 0.3879598662207358,7083, 2.2272015875104545, 3.4921548537839704
870, 82.94331438127091, 0.6722411304347826, 0.3979933110367893,9613, 1.8203410709257462, 3.200552458332071
740, 79.59886622073577, 0.6722411304347826, 0.8294314381270903,2086, 1.032784279527492, 1.9523932457388735
159, 86.95665217391304, 0.023412347826086956, 0.25752508361204013,10470, 14.107440523416141, 12.278309395288746
118, 55.184394648829425, 0.8829432608695652, 0.48494983277591974,11220, 8.048923888640543, 7.610075026881983
42, 48.829943143812706, 0.5317730434782608, 0.1806020066889632,11740, 35.87134516830307, 28.672548874034177
997, 66.22107357859532, 0.31772643478260865,0.862876254,10181,0.582834979, 1.465793556841491
543, 76.92330769230769, 0.20401417391304347, 0.9732441471571907,14360, 1.2436919233631645, 2.1036698566260195
526, 16.054351170568562, 0.9866220869565218, 0.27424749163879597,3130, 0.6808899612692009, 1.7770822500978487
169, 93.31110367892977,0.414716304,0.036789298,3812, 26.363302744296348, 22.425941332205493
670, 18.39546488294314, 0.6588632173913044, 0.44481605351170567,9424, 0.4273418444299334, 1.6499712123446417
222, 84.61553846153846, 0.020067869565217392,0.97993311,9921,3.371484532, 3.6662432746239286
45, 15.051016722408027, 0.4013383913043478, 0.3377926421404682,4993, 7.116444405130262, 7.1308877195593805
944, 57.85995317725752, 0.15719147826086957, 0.7892976588628762,6241, 0.6288827612626178, 1.6250767958944188
135, 32.776591973244145, 0.1337801304347826, 0.6521739130434783,2827, 3.1869700417236366, 3.9445955869101073
970, 35.78659531772575, 0.9933110434782608, 0.8595317725752508,12992, 0.35500311555568587, 1.5665035223012305
783, 76.58886287625417, 0.2943150869565217, 0.6822742474916388,10454, 1.1920712680548786, 2.148127182660779
680, 36.45548494983277, 0.10702430434782609, 0.36789297658862874,19095, 0.9811966327033373, 2.0308152746519093
476, 95.98666220735787, 0.37458256521739125, 0.19732441471571907,608, 5.825332789786571, 6.422770626262078
733, 8.696565217391303, 0.3244153913043478, 0.8695652173913043,7273, 0.12005836569081992, 2.544054571379285
125,71.57219064, 0.9933110434782608,0.090301003,9905, 23.078658262972297, 19.755582209925233
730, 49.16438795986622,0.745819652, 0.6521739130434783,694, 0.8094476108842608, 1.7283783991104598
506, 27.091030100334446, 0.056857130434782605,0.294314381,19682, 1.203990107063863, 2.4479826975305974
690, 86.95665217391304, 0.6153850000000001, 0.2809364548494983,4291, 3.014520253071334, 4.122831745487108
703, 17.057685618729096, 0.5585288695652174, 0.10033444816053512,7946, 0.7851786487267046, 1.800706206203422
566, 30.101033444816057,0.066890565, 0.5819397993311037,17741,0.619762558, 1.6369013348594388
650, 46.15438461538461, 0.3478267391304347, 0.6421404682274248,11537, 0.8423623268646161, 1.701938775642439
108, 50.50216722408026, 0.3110374782608695, 0.020066889632107024,3030, 24.097516783857895, 20.683359092822204
252, 48.495498327759194, 0.13043565217391304, 0.6655518394648829,7838, 2.457622877152516, 3.3730873693023464
326, 75.91997324414716, 0.27090373913043475, 0.1505016722408027,16562, 7.812618676822335, 7.942792410982112
974, 55.184394648829425, 0.7357862173913043, 0.5819397993311037,19766, 0.6836159265016496, 1.7106438426959374
813, 87.29109698996655, 0.4749169130434782, 0.36454849498327757,8206, 2.0968274914007554, 3.494775945852014
690, 80.60220066889633, 0.9498328260869565, 0.25418060200668896,16912,2.907119063, 4.037954074041543
740, 41.80660200668896, 0.6856190434782609, 0.25418060200668896,10130, 1.4289316918723596, 2.683740103879539
319,54.51550502, 0.053512652173913045, 0.8160535117056856,16275, 1.7845549012441402, 2.9535145938409375
192, 46.82327424749163, 0.3143819565217391, 0.7759197324414715,16799, 2.626383045587322, 3.4458128373446586
874, 29.766588628762538, 0.5953181304347827, 0.7926421404682273,9214, 0.3819551044623489, 1.6452769268565417
793, 42.80993645484949, 0.4080273478260869, 0.20066889632107024,11754, 1.5529509639143333, 2.9468648489406437
666, 97.99333110367893, 0.49832826086956516, 0.45484949832775917,470, 2.4560333336873903, 3.606622767866295
653, 19.39879933110368,0.638796348, 0.7525083612040133,18026, 0.3201241743661832, 1.5144090444890705
78, 74.24774916387959,0.090301913, 0.4180602006688963,19659, 18.10802354498007, 14.765273438010293
102, 48.16105351170568, 0.43143869565217385, 0.3177257525083612,10633, 10.705368964221602,9.841534069
259, 60.86995652173913, 0.9197325217391304,0.040133779,1229, 10.98197646218402, 10.619419912204426
292, 64.54884949832777, 0.8428095217391305, 0.6421404682274248,2806, 2.8576829391873555, 3.6634551427538224
379, 43.81327090301003, 0.5919736521739131,0.568561873,14730, 1.7211255862429788, 2.8050315094365263
780, 40.803267558528425, 0.9531773043478261,0.842809365,2225, 0.5140522063970118, 1.5679281401790108
342, 93.64554849498329, 0.6856190434782609, 0.5183946488294314,19533, 4.432776004882039, 4.992999611698874
523, 89.29776588628764, 0.4080273478260869, 0.37792642140468224,17694, 3.3956417413177333, 4.333689895442345
302, 15.71990635451505, 0.5083616956521739, 0.9565217391304348,1004, 0.44863452552449756, 1.4178948969344414
559, 79.93331103678929, 0.9866220869565218, 0.3377926421404682,3808, 3.071293018554885, 4.143884762478143
853, 20.402133779264215, 0.5986626086956522,0.086956522,7889,0.844719346, 1.9580670461217895
543, 70.90330100334448, 0.6287629130434783,0.090301003,11621, 5.165365800647687, 6.079978905859679
132, 29.766588628762538,0.876254304, 0.23411371237458192,14201, 6.049643202041198, 6.570767170755383
797, 8.696565217391303, 0.026756826086956523, 0.9331103678929766,12918,0.074696416, 1.6234164398372664
967, 50.16772240802675, 0.016723391304347825, 0.5819397993311037,19720, 0.7028817351357436, 1.7070995122319628
907, 99.33111036789298, 0.9598662608695653, 0.6889632107023411,19083,1.311445533, 2.337607932040507
122, 34.78326086956521, 0.33779330434782606,0.919732441,8979, 2.542167953687094, 3.3464363221413316
195, 32.44214715719063, 0.9966555217391304, 0.7792642140468227,12401, 1.8778993342701633, 2.979389533209523
964,37.4588194, 0.13043565217391304, 0.7324414715719063,8917, 0.4276384299432667, 1.7539586427582716
88, 72.90996989966555, 0.49498378260869563, 0.4615384615384615,6630, 14.559588052927133, 12.198778544275639
680, 91.97332441471572,0.869565348, 0.6187290969899666,259, 1.8729829282393216, 3.0283062804412797
583,37.4588194, 0.043479217391304344, 0.29765886287625415,5597, 1.4534074155982186, 2.678565253275457
807, 93.64554849498329, 0.31772643478260865,0.568561873,18227, 1.754226761664466, 2.9910120928481843
740, 65.21773913043478, 0.8862877391304348, 0.8729096989966555,17681, 0.7967414471384721, 1.700131311471722
402, 23.74658193979933,0.046823696, 0.2842809364548495,3507, 1.3910913894989712, 2.6008091692866557
910, 6.689896321070234, 0.5652178260869565, 0.7792642140468227,15222,0.056154883, 1.866113692950378
279, 50.50216722408026,0.036790261, 0.6120401337792643,11379, 2.467111210735941, 3.438482709224629
563, 64.21440468227425, 0.10367982608695651, 0.22073578595317725,13662, 3.1383352392733106, 4.254687580050302
75, 90.30110033444817, 0.39130495652173913, 0.8394648829431438,19504, 12.626187529614741, 9.968134537600092
235, 14.716571906354512, 0.49832826086956516, 0.1471571906354515,16507, 2.0306188515202503, 3.4714159604975108
533, 69.23107692307693, 0.17391386956521737, 0.9364548494983278,9750, 1.1036136235905416, 1.9576906570125034
422, 40.46882274247491, 0.36454913043478254, 0.1906354515050167,4622, 2.690673922767658, 3.960077874766531
102, 41.47215719063545, 0.1705693913043478, 0.5317725752508361,4115, 6.338158254207825, 6.329376494701735
750, 92.30776923076924, 0.7023414347826087, 0.6321070234113713,15407, 1.7261645433164032, 2.8758617286992223
937, 46.15438461538461, 0.12709117391304348, 0.24749163879598662,4813, 1.2085680556221554, 2.4068661145250014
940, 46.82327424749163,0.083612957, 0.1806020066889632,17843, 1.4377787996797895, 2.6677257411378945
212, 78.92997658862876,0.414716304,0.08361204,7691, 15.022820558270336, 13.588801946573321
773, 87.95998662207357, 0.5685623043478261, 0.9698996655518395,4892, 0.9356505480563254, 1.7495925797201912
209, 2.6765585284280933, 0.4615389999999999, 0.9531772575250836,7376,0.092838035, 1.7744116154407936
179, 23.41213712374582, 0.6287629130434783, 0.5618729096989966,16304, 1.9506487956520988, 3.1504347850538257
48, 22.074357859531773, 0.4882948260869565, 0.26421404682274247,14796, 11.697848467178156, 10.66690343237337
1000,40.13437793,0.538462, 0.46822742474916385,19724, 0.6111580381626374, 1.7468638671597423
249, 17.392130434782608, 0.18060282608695652, 0.13712374581939799,4480, 2.3182065356938977, 3.812101010224378
88, 97.99333110367893, 0.31772643478260865, 0.1605351170568562,9373, 36.754847802646054, 29.58539960481881
974, 74.24774916387959, 0.3846159999999999, 0.9933110367892977,3245, 0.5905573671697979, 1.4240097151636297
379, 69.56552173913043,0.692308, 0.1705685618729097,19068, 5.718922006321094, 6.373921853472558
907, 74.58219397993311, 0.6454853043478261, 0.9832775919732442,4379, 0.6394257469644988, 1.5119581855362787
309,9.699899666, 0.1337801304347826, 0.36454849498327757,1471, 0.5868534473007235, 1.731972202962227
98, 57.19106354515049, 0.23076999999999998, 0.5351170568561873,11630, 9.232450940785519, 8.350142499497412
319, 78.26108695652174,0.066890565, 0.5117056856187291,17939, 3.9962229992553095, 4.661105975981506
362, 43.81327090301003,0.916388043, 0.9832775919732442,10566, 0.9559322053403431, 1.7442287653058683
833,62.87662542, 0.8494984782608695, 0.9899665551839465,17959, 0.6129604713090596, 1.5846586722986566
924, 44.816605351170566, 0.39130495652173913, 0.10702341137123746,6141, 1.8146185556232588, 3.330859986903738
105, 51.83994648829431, 0.9397993913043479, 0.4983277591973244,17768,8.21622557, 7.700541467655794
767,2.007668896, 0.9297659565217392, 0.8561872909698997,325, 3.7660557585160405e-06,0.000538897
78, 91.97332441471572, 0.25752582608695646, 0.8394648829431438,2674, 12.499771758805577,9.967882835
817, 13.044347826086955, 0.5418064782608696, 0.6454849498327759,2628, 0.21631050824580209, 2.1001368879955264
626, 66.22107357859532, 0.6655521739130434,0.882943144,12662, 0.9044394075020468, 1.7468595324175906
573, 43.144381270903004, 0.6220739565217391, 0.23411371237458192,4244, 1.9764122225031897, 3.3769004870217443
559, 56.187729096989955, 0.8193981739130435,0.785953177,2154, 1.017997505529764, 1.8065069374072746
529, 3.011003344481605,0.073579522, 0.5886287625418061,15880,0.045511706, 1.5079678011068818
710,8.027675585,0.284281652, 0.22742474916387959,17269, 0.3255254204228467,1.81337766
279, 26.422140468227425,0.284281652,0.076923077,14033, 3.9090074132965067, 4.976061372339169
279,100, 0.6287629130434783, 0.046822742474916385,568, 16.653082481191017, 14.94174726631078
319, 49.83327759197324, 0.7759199565217391, 0.26755852842809363,6316, 3.9427397366579604, 4.824451458099751
118,65.55218395, 0.11371326086956521, 0.7491638795986622,13595, 6.293064866324291, 5.990962009979731
5, 27.091030100334446, 0.5585288695652174,0.294314381,19684, 85.89953063516951, 63.62614070612748
964, 38.46215384615384, 0.18060282608695652, 0.3311036789297659,4780,0.763875351, 1.7291169242227693
85, 72.57552508361204,0.662207696, 0.7792642140468227,10760, 9.714946130746714, 8.227094907129725
209, 58.194397993311036, 0.7859533913043477, 0.22742474916387959,17266, 7.723550824924489, 7.804052682280821
68,25.75325084, 0.5953181304347827, 0.7391304347826086,2061, 4.444256583209688, 4.756121520468405
897, 55.85328428093644, 0.6889635217391304, 0.11705685618729096,14850, 2.199342985832643, 3.756938881337264
506, 14.716571906354512,0.073579522, 0.6187290969899666,2286, 0.38552589651640545, 1.559293144983693
122, 78.59553177257524, 0.6555187391304348, 0.12374581939799331,18282, 23.482311548469806, 19.848209262854052
833, 3.011003344481605, 1e-06, 0.15384615384615385,16342, 3.7660557585160405e-06,0.000538897
676, 73.91330434782608, 0.5618733478260869, 0.5852842809364549,15313, 1.601336496646178, 2.7773482009806405
463,37.4588194, 0.13043565217391304, 0.7324414715719063,8918,0.894455326, 1.8626939732051495
813, 20.067688963210703, 0.6488297826086957, 0.8193979933110368,12798, 0.2457606680120596, 1.3834066591536804
182, 96.65555183946489, 0.8026757826086957, 0.41471571906354515,2485, 10.118705246527163,9.233666168
907, 30.435478260869566,0.060201609, 0.5484949832775919,19182, 0.48335343224318655, 1.7487447179380269
38, 70.90330100334448, 0.49498378260869563, 0.6287625418060201,11288, 26.10826011927387, 19.531529235693476
509, 8.362120401337792, 0.053512652173913045, 0.5819397993311037,12666, 0.24006570994883317, 2.077265129001341
15, 89.96665551839466, 0.6321073913043479, 0.9732441471571907,712, 45.65960151960362, 30.13817840878714
175, 45.15105016722407, 0.3478267391304347, 0.1705685618729097,15468, 8.292039923089245, 8.316942403610181
299, 39.131043478260864, 0.6321073913043479, 0.35785953177257523,3756, 2.6165539269035785, 3.7816884168589913
980, 35.452150501672236, 0.3444822608695652, 0.4916387959866221,18381, 0.5402800521809936, 1.8253127794259727
289, 80.93664548494984, 0.8394650434782609, 0.016722408026755852,6510, 14.445194785330433, 13.372996225590803
900, 4.014337792642141, 0.8193981739130435,0.919732441,18525,0.004444519, 2.2850014768485827
914, 14.716571906354512, 0.3344488260869565, 0.10367892976588629,8689, 0.5672611165846221, 1.7955661612663005
723, 86.95665217391304, 0.9364549130434783, 0.9331103678929766,12322, 1.0806516104078665, 1.9403129236905512
977, 52.17439130434782,0.846154, 0.5551839464882943,14925, 0.7155999613378253, 1.6930032538999544
813, 66.22107357859532, 0.7157193478260869, 0.7525083612040133,19978, 0.8272104115968829, 1.6604781038528906
717, 89.96665551839466, 0.14715804347826086, 0.6020066889632107,1148, 1.801415011101363, 2.9255643100631596
950, 6.355451505016722, 0.8963211739130436, 0.8093645484949833,14385, 0.042105755401656446, 2.5704617703761996
463, 20.736578595317727, 0.4080273478260869, 0.11705685618729096,5949, 1.672408513570273, 3.2737235527041686
312, 83.27775919732441, 0.3578601739130434, 0.21739130434782608,16889, 7.560186018437562, 7.6513248386593045
426, 16.388795986622075, 0.7023414347826087, 0.4414715719063545,7920,0.625555148, 1.8424812535839608
930, 20.402133779264215, 0.2207365652173913, 0.5284280936454849,11015, 0.34329338367535905, 1.710823282024539
312, 28.763254180602004,0.046823696, 0.5384615384615384,11764, 1.3563357751500988, 2.4697999460462543
279, 27.42547491638796, 0.2006696956521739, 0.28762541806020064,19434, 2.233870949242101, 3.566338556568711
235, 64.88329431438127, 0.49832826086956516, 0.1471571906354515,16508, 9.271225313598075, 9.082606125638009
332, 30.769923076923078,0.662207696, 0.3846153846153846,3257, 1.8261390627576768, 3.211979234126826
225, 5.6865618729096985, 0.4581945217391304, 0.49498327759197325,2112, 0.4398760348679096, 1.9589757381784403
28, 28.428809364548492, 0.6722411304347826, 0.4414715719063545,13252, 18.51851150413962, 15.037958079560582
553, 4.348782608695652, 0.27759269565217387, 0.13377926421404682,13561, 0.2632684830787044, 1.7504364509163686
402, 52.508836120401334, 0.7023414347826087, 0.3745819397993311,11496, 2.501100249344175, 3.7639081624618793
149, 14.382127090301001, 0.5886291739130436,0.086956522,6007, 3.8745878823562263, 5.034053551480273
740, 67.22440802675585, 0.9632107391304348,0.919732441,16825, 0.7638661916190921, 1.5703712854478848
630, 16.054351170568562, 0.22408104347826086, 0.3177257525083612,902, 0.5292516181727376, 1.7761268148587153
229, 46.82327424749163, 0.11705773913043477, 0.5117056856187291,14424, 3.180640748274323, 4.059106407572596
787, 86.95665217391304, 0.37458256521739125, 0.11036789297658862,19550,4.154907198, 5.2096937215180965
302, 79.26442140468227, 0.6220739565217391, 0.6488294314381271,1823, 3.415802418536708, 4.090935797337381
970, 33.44548160535117, 0.6220739565217391, 0.7190635451505016,9702, 0.3943419807016642, 1.6053635510675657
155, 12.709903010033443, 0.7491641304347826, 0.9698996655518395,18341, 0.6454238538850406, 1.6981765654360925
750, 14.382127090301001, 0.5284285652173913, 0.3377926421404682,18133, 0.3859752748090956, 1.8013023642479178
703, 81.60553511705686,0.080268478, 0.9899665551839465,17604, 0.9279672675200431, 1.7542094674595807
760, 61.873290969899664, 0.12040221739130434, 0.3177257525083612,5761, 1.8416088742208179, 3.2240435649639734
45, 52.508836120401334,0.073579522, 0.9665551839464883,381, 10.721969186012819, 8.406748889285382
960, 71.23774581939799, 0.26755926086956516, 0.43812709030100333,4259, 1.276506331175309, 2.4054352817896976
606, 12.709903010033443, 0.4749169130434782, 0.4414715719063545,980, 0.3689805396758195, 1.7569940955426695
215, 89.96665551839466, 0.6488297826086957, 0.6020066889632107,1150, 5.832196991691061, 5.866420206220021
306, 73.24441471571906, 0.6454853043478261, 0.4816053511705686,9836, 4.012281437596701, 4.726184873941505
790, 65.21773913043478, 0.7525086086956522,0.036789298,2427, 4.021264352188791, 5.116363390836287
78, 86.28776254180602, 0.6722411304347826, 0.22742474916387959,16608, 30.313663009383927, 24.391171445094162
496, 41.80660200668896, 0.2742482173913043, 0.8127090301003345,12785,0.785834189, 1.6075981225806866
396, 48.829943143812706, 0.7290972608695652, 0.8361204013377926,10154, 1.225276863353613, 2.0707233280825683
352, 47.49216387959866, 0.6421408260869566, 0.11036789297658862,11956, 4.988937485615669, 5.9441255232673464
509, 52.843280936454846, 0.5351175217391304,0.093645485,10543, 4.200899734942242,5.22466995
336, 10.703234113712373, 0.4113718260869565, 0.6187290969899666,18353, 0.46353209323620526, 1.7715708729947206
519, 80.60220066889633, 0.4080273478260869, 0.7190635451505016,12618, 1.8698522865801577, 2.9478668887387074
910, 72.24108026755853, 0.8963211739130436, 0.9130434782608696,13300, 0.6606741921020436, 1.5693961735220934
660, 59.532177257525085, 0.7023414347826087, 0.34782608695652173,13147, 1.8704940380617776, 3.3034108185661712
927, 16.723240802675587, 0.4013383913043478, 0.45484949832775917,18963, 0.3204864779269307, 2.0573755436932335
810, 85.95331772575251, 0.8026757826086957,0.899665552,15882, 0.9015137206343931, 1.7666073435650864
643, 58.194397993311036,0.033445783, 0.39464882943143814,10386, 1.7612738287657217, 3.041615349385824
122, 5.6865618729096985, 0.8494984782608695, 0.3377926421404682,9099, 0.9675694168910838, 2.156109250897542
299, 72.57552508361204, 0.6521742608695652, 0.5719063545150501,3160, 3.641000323964875, 4.323957544365326
185, 67.89329765886288, 0.8260871304347827, 0.2842809364548495,19191, 9.007367167972422, 8.674421715717248
259,54.51550502, 0.33110434782608694,0.862876254,7494, 2.0434954263361447, 3.062472244909909
486, 74.58219397993311, 0.6856190434782609, 0.8294314381270903,4420, 1.6283321940153255,2.591381745
142, 14.716571906354512, 0.31772643478260865, 0.043478260869565216,6217, 4.770548717733053, 5.7887083764806855
914, 1.6732240802675582, 0.2909706086956521, 0.24749163879598662,1200,0.021881901, 5.459243718212355
593, 15.385461538461538, 0.3244153913043478,0,1814, 1.4069662409137653, 2.868577220035736
690, 9.031010033444815, 0.2006696956521739,0.060200669,3, 0.5149655633666839, 1.8572760667392822
583, 25.41880602006689, 0.19732521739130435, 0.4615384615384615,18627, 0.6677026314452559, 1.7616973609073436
533, 6.355451505016722, 0.2876261304347825, 0.6789297658862876,6565, 0.1394191580239192, 1.901096088138577
990, 6.355451505016722, 0.2876261304347825, 0.1505016722408027,15171, 0.19598218319782693, 1.8164650014401835
503, 17.392130434782608, 0.5752512608695651, 0.6923076923076923,1668, 0.4034599017215433, 1.5099876367801548
887, 52.17439130434782, 0.7959868260869565, 0.6488294314381271,8380, 0.6711085989662908, 1.5954901609374408
867, 30.435478260869566,0.799331304, 0.1605351170568562,14980, 1.0141646063774938, 2.1214265316410015
606, 68.89663210702341,0.006689957, 0.8795986622073578,2669, 1.0168616776311468, 1.7808204931586742
640, 29.766588628762538, 0.8896322173913044, 0.8294314381270903,7615, 0.4138245507168076, 1.3932181841942455
917, 10.368789297658862, 0.6120405217391305, 0.7190635451505016,18948, 0.13410173961496424, 1.950221413086208
45, 90.96998996655519, 0.9665552173913043,0.040133779,10686,95.55045494,74.77904451
727, 8.362120401337792, 0.46822795652173904, 0.7625418060200668,13382,0.093787201, 1.4731249256139576
185, 37.12437458193979, 0.29765956521739123, 0.6354515050167224,1544, 2.5904645412121057, 3.5740866690185444
827, 98.99666555183947, 0.18394730434782608, 0.39464882943143814,12277, 2.2379720298649177, 3.5771068810986844
108, 78.26108695652174, 0.11371326086956521, 0.5284280936454849,8522, 11.288126412417624, 9.794534132892572
867, 85.28442809364549, 0.23745895652173912, 0.45819397993311034,3478, 1.7354895528289933, 3.000917035853132
22, 14.382127090301001, 0.18729178260869564, 0.6387959866220736,14581,8.825789694, 7.843004507257746
700, 58.86328762541806, 0.10033534782608695, 0.3377926421404682,6773, 1.7993480054052928,3.093906512
88,25.75325084, 0.7290972608695652, 0.9264214046822743,1086, 2.5239057983142135, 3.3424690149580947
12, 28.09436454849498, 0.1638804347826087, 0.9264214046822743,6971, 22.693709555407484, 16.010200366090583
316, 56.85661872909698, 0.6187294782608697, 0.2608695652173913,11712, 4.480606861324531, 5.366704384459304
252, 22.743247491638794, 0.10702430434782609, 0.6622073578595318,18699, 1.051958772741477, 2.057159778878356
165, 47.82660869565217,1, 0.9565217391304348,466, 2.5164634089901696, 3.303814616220718
459, 71.23774581939799, 0.26755926086956516, 0.43812709030100333,4260, 2.681027064235988, 3.803474055565438
22, 31.438812709030103, 0.39464943478260867, 0.8060200668896321,8007, 15.789524260390882, 12.091938221978472
843, 79.59886622073577, 0.020067869565217392, 0.2909698996655518,12531, 2.124268926930222, 3.457638273542784
843, 2.3421137123745814, 0.26421478260869563, 0.2040133779264214,10727,0.073058669, 2.223353725378998
332, 48.495498327759194, 0.7525086086956522, 0.6889632107023411,4831, 1.796003213899765, 3.010311335468181
610, 98.99666555183947, 0.26421478260869563, 0.44816053511705684,14872, 2.775058109486426, 3.8426056595096365
533, 14.382127090301001, 0.023412347826086956, 0.6220735785953178,7060, 0.42931450268855437, 1.7902739272712835
386, 44.14771571906354, 0.7090303913043478, 0.1939799331103679,18793, 3.3332193725469303, 4.469824742633522
182, 44.48216053511705, 0.10702430434782609, 0.3377926421404682,2725, 5.300340977075261, 5.868469191498862
449, 70.23441137123746, 0.8327760869565217, 0.3812709030100334,10196, 3.092859422117406, 4.1210910609528755
275, 7.358785953177256, 0.32775986956521735, 0.8461538461538461,18708, 0.25138720913931734, 1.6448807689619964
596, 30.101033444816057, 0.053512652173913045, 0.4916387959866221,9064, 0.6997396642423586, 1.6928137089356834
606, 68.89663210702341, 0.5083616956521739, 0.8795986622073578,2670, 1.0218142911943637, 1.9360152865511366
433, 79.93331103678929, 0.5418064782608696, 0.9431438127090301,9650, 1.7168194366982081, 2.6626460349750682
750, 38.12770903010033, 0.6722411304347826, 0.26755852842809363,633, 1.2164262986597236,2.434759147
25, 36.12104013377926, 0.8026757826086957, 0.8762541806020067,7525, 14.455177063034858, 11.093367303016421
